"word_pos_id","word_id","pos_tag_id","lemma_word_id","frequency_count","level"
"86340","110456","14",,"64542","6"
"86341","134556","13","12085","30816","3"
"86342","51021","13","41729","521419","3"
"86343","145248","14",,"22174","6"
"86344","123726","14",,"42594","6"
"86345","9956","13","10098","9852644","3"
"86346","23073","7",,"628820","6"
"86347","95676","14",,"103075","6"
"86348","32790","20",,"1184780","3.5"
"86349","81467","14",,"165335","6"
"86350","47131","14",,"615983","6"
"86351","65913","13","21889","288345","6"
"86352","74349","12",,"212144","6"
"86353","13691","12",,"5702010","5.7298469521871"
"86354","33980","7",,"31896","6"
"86355","19079","7",,"2480017","4.56407783494948"
"86356","80703","12",,"169911","6"
"86357","60788","12",,"350017","6"
"86358","105036","14",,"76495","6"
"86359","150472","14",,"18822","6"
"86360","116782","14",,"52863","6"
"86361","112689","14",,"60178","6"
"86362","63582","14",,"314276","6"
"86363","157344","14",,"15255","6"
"86364","172341","14",,"10109","6"
"86365","35333","12",,"19474","2"
"86366","67626","12",,"28177","6"
"86367","142568","14",,"24092","3.39923231344348"
"86368","158363","14",,"14791","6"
"86369","140503","14",,"25659","6"
"86370","126424","14",,"39220","6"
"86371","25610","14",,"1689506","6"
"86372","44450","12",,"82577","6"
"86373","83892","14",,"152230","6"
"86374","170233","14",,"10674","6"
"86375","91253","14",,"118963","6"
"86376","172084","14",,"10172","6"
"86377","114805","14",,"56270","6"
"86378","160263","14",,"14026","6"
"86379","93598","13","14201","110321","5.74429748420434"
"86380","94181","14",,"108340","6"
"86381","2936","27",,"2877507","6"
"86382","139772","12",,"26215","6"
"86383","1354","18",,"132221","6"
"86384","162635","14",,"13113","6"
"86385","117974","12",,"18840","4.92596047651501"
"86386","155862","12",,"15932","6"
"86387","165440","14",,"12134","6"
"86388","112349","14","49407","60791","4.56407783494948"
"86389","10060","12",,"9468649","4.98519147092025"
"86390","106127","12",,"74030","6"
"86391","30291","13","12925","163092","4"
"86392","7091","27",,"390391","6"
"86393","26711","12",,"39708","4"
"86394","41891","15","12149","791237","5.38282854703976"
"86395","100137","14",,"89188","6"
"86396","103516","14",,"80268","6"
"86397","77308","14",,"190849","6"
"86398","70805","13","16881","213857","6"
"86399","73792","14",,"45056","2"
"86400","128488","14",,"36790","6"
"86401","36087","13","12992","1065415","4"
"86402","42397","18",,"15920","6"
"86403","42156","14",,"627965","5.60058798432971"
"86404","78398","14",,"61279","1"
"86405","106935","14",,"72090","6"
"86406","111393","14",,"62609","1"
"86407","74388","20",,"211761","6"
"86408","101607","13","62402","85230","6"
"86409","16414","30","10501","4430712","3.5"
"86410","36069","29","18349","919203","6"
"86411","109273","14",,"66945","6"
"86412","60814","27","11421","185971","4"
"86413","110292","14",,"64879","6"
"86414","36903","14",,"999042","1"
"86415","129797","12",,"35407","6"
"86416","110109","14",,"65249","6"
"86417","159869","14",,"14186","6"
"86418","96354","14",,"100837","6"
"86419","36767","14",,"976286","6"
"86420","14499","12",,"4662300","5.97628348105878"
"86421","23686","7",,"1398302","1.66666666666667"
"86422","40919","13","26070","828449","6"
"86423","87522","14","32224","134599","6"
"86424","55124","14",,"438612","6"
"86425","112794","12",,"59985","6"
"86426","87369","14",,"135278","6"
"86427","61280","14",,"343488","6"
"86428","120524","14",,"47047","6"
"86429","66910","20",,"277811","6"
"86430","14866","13","9550","5206608","4.83113547903602"
"86431","154154","14",,"16820","6"
"86432","137849","14",,"13309","6"
"86433","91434","13","97653","118314","6"
"86434","119275","14",,"48833","6"
"86435","64987","14",,"245419","6"
"86436","69359","12",,"253958","6"
"86437","106213","14",,"73826","6"
"86438","129188","14",,"36032","6"
"86439","98420","14",,"94336","6"
"86440","42208","14",,"779558","6"
"86441","107603","14",,"70613","6"
"86442","78736","14",,"181741","6"
"86443","122041","12",,"44884","6"
"86444","165652","14",,"12063","6"
"86445","13562","7","10790","136947","5.10461329728762"
"86446","121087","14",,"46243","6"
"86447","104838","14",,"76977","6"
"86448","132799","14",,"32377","6"
"86449","56788","14",,"409944","6"
"86450","70279","7",,"138877","6"
"86451","130972","14",,"34165","6"
"86452","122695","14",,"43958","6"
"86453","42221","14",,"553903","6"
"86454","95493","14",,"103723","6"
"86455","98765","14",,"93354","6"
"86456","118680","14",,"49785","6"
"86457","78005","12",,"186437","1"
"86458","114705","14",,"56450","6"
"86459","16198","27",,"30801","6"
"86460","65017","14",,"298206","6"
"86461","60303","14",,"356490","6"
"86462","90702","14",,"104335","6"
"86463","101673","14",,"85078","6"
"86464","3861","29","1772","4485081","3"
"86465","9190","13","6825","10790659","4.03925417296246"
"86466","96795","14",,"99419","1.33333333333333"
"86467","122716","14",,"43929","6"
"86468","69648","12",,"57033","6"
"86469","38392","6",,"65319","6"
"86470","144264","14",,"22890","6"
"86471","117778","14",,"51241","6"
"86472","118953","14",,"49347","2"
"86473","132399","14",,"32765","6"
"86474","41488","12",,"253804","4"
"86475","123994","12",,"42230","6"
"86476","91835","13","53542","116758","6"
"86477","32042","14",,"1344473","6"
"86478","6788","7",,"285914","3"
"86479","113268","12",,"59157","6"
"86480","27315","7",,"19741","6"
"86481","106491","14",,"73171","6"
"86482","66693","14",,"175841","1"
"86483","44540","12",,"399779","6"
"86484","1934","20",,"13215111","3"
"86485","5172","30","2452","18999927","2"
"86486","15827","6",,"15779","6"
"86487","113856","14",,"46240","6"
"86488","46591","14",,"632397","6"
"86489","91866","14","21085","116635","1"
"86490","62379","14",,"329426","6"
"86491","17195","13","10069","4058366","3"
"86492","64559","14",,"285082","6"
"86493","30681","12",,"18724","4"
"86494","46121","14",,"543695","6"
"86495","64699","20",,"288132","6"
"86496","73645","13","18167","217596","4"
"86497","35014","7",,"291467","6"
"86498","168775","14",,"11095","6"
"86499","102359","14",,"83260","6"
"86500","90540","12",,"121784","6"
"86501","29600","14",,"1451200","6"
"86502","131966","14",,"33184","6"
"86503","39501","14",,"891642","6"
"86504","119669","14",,"48254","6"
"86505","146655","14",,"21205","6"
"86506","3701","7",,"28201655","3.42935500106066"
"86507","137448","14",,"28196","6"
"86508","139637","14",,"26335","6"
"86509","95560","15","46329","103463","6"
"86510","56008","14",,"195199","6"
"86511","49471","12",,"556101","6"
"86512","143716","14",,"23274","1"
"86513","144152","14",,"22974","6"
"86514","136401","12",,"29112","6"
"86515","42361","14",,"773879","6"
"86516","15045","7",,"2236179","2"
"86517","136042","14",,"29412","6"
"86518","154076","14",,"16855","6"
"86519","97009","14",,"98812","6"
"86520","38797","13","34138","903532","6"
"86521","107027","14",,"71882","6"
"86522","11651","7","1562","396054","2"
"86523","79674","14",,"175964","6"
"86524","147186","14",,"20869","6"
"86525","23494","13","22762","2147111","6"
"86526","18257","2",,"14787","6"
"86527","76326","14",,"154837","6"
"86528","61177","12",,"344925","3.5"
"86529","27278","7",,"1777373","2"
"86530","95634","14",,"103208","6"
"86531","67905","14",,"267719","6"
"86532","50472","13","57913","533191","6"
"86533","55858","29","10738","324279","4"
"86534","102723","14",,"67381","6"
"86535","41892","14",,"778433","6"
"86536","122607","14",,"44065","6"
"86537","148217","14",,"20211","6"
"86538","170578","14",,"10586","6"
"86539","64761","14",,"300839","6"
"86540","87662","13","53026","134000","6"
"86541","64679","14",,"301761","6"
"86542","162559","14",,"13137","6"
"86543","65571","7",,"253867","6"
"86544","135678","7",,"13213","6"
"86545","57196","14",,"403133","6"
"86546","70215","13",,"215587","6"
"86547","167196","14",,"11563","6"
"86548","126927","14",,"38548","6"
"86549","77158","14",,"191995","6"
"86550","76748","14",,"194477","6"
"86551","108889","14",,"39614","5.05890095723336"
"86552","20074","12",,"394111","6"
"86553","86202","13","72376","140503","6"
"86554","132592","14",,"32581","2"
"86555","17210","12",,"4065054","2"
"86556","3934","20",,"6706725","2"
"86557","68797","14",,"259173","1.33333333333333"
"86558","67307","14","814","273513","1.5"
"86559","82361","12",,"160489","6"
"86560","104472","12",,"77874","6"
"86561","95179","14",,"104765","6"
"86562","135243","14",,"30186","6"
"86563","140152","14",,"25950","6"
"86564","54420","14",,"451856","6"
"86565","40482","9",,"819368","6"
"86566","39313","12",,"900017","6"
"86567","75464","13","14905","203474","3"
"86568","128578","14",,"36691","6"
"86569","50897","7",,"38571","4.73419195581936"
"86570","114909","14",,"56034","6"
"86571","85245","14",,"145200","6"
"86572","39421","30","22086","895312","6"
"86573","18553","7",,"268283","6"
"86574","131238","14",,"33902","6"
"86575","79147","14",,"179232","6"
"86576","26691","7",,"136976","6"
"86577","163680","14",,"12730","6"
"86578","22456","12",,"22916","6"
"86579","14035","27",,"525316","4"
"86580","93930","13","81606","109205","1"
"86581","28537","20",,"1659915","1"
"86582","34477","12",,"978121","6"
"86583","33801","14",,"66603","2.66666666666667"
"86584","163049","14","35375","12966","6"
"86585","121091","14",,"46240","6"
"86586","33202","12",,"67121","6"
"86587","145746","12",,"21814","6"
"86588","46178","7",,"76392","5.88164408195612"
"86589","115401","14",,"55150","6"
"86590","142813","14",,"23907","6"
"86591","68408","13","1993","262867","2.02270392424054"
"86592","102285","14","82189","83469","6"
"86593","36068","14",,"1066728","6"
"86594","39084","12",,"802936","6"
"86595","159236","14",,"14445","6"
"86596","93526","14",,"110564","6"
"86597","121598","14",,"45578","6"
"86598","98155","14",,"95118","6"
"86599","114307","14","66365","57140","6"
"86600","133514","14",,"31735","6"
"86601","34043","7",,"38045","6"
"86602","81886","14",,"163051","6"
"86603","137324","14",,"28303","1"
"86604","62896","14",,"322678","6"
"86605","79683","14",,"175897","4.96351290171786"
"86606","14730","7",,"57261","3"
"86607","5838","7",,"21824753","4"
"86608","131101","12",,"34028","6"
"86609","61938","30",,"232751","2"
"86610","20753","7","65529","92439","6"
"86611","48121","14",,"590665","6"
"86612","157520","12",,"15172","2.40476909562172"
"86613","93446","14","121980","110833","2.97968420089782"
"86614","57874","12",,"51984","6"
"86615","99144","14",,"92117","6"
"86616","3265","27",,"2882628","3"
"86617","132186","12",,"32969","6"
"86618","95347","14","45141","104126","1"
"86619","87417","29","96990","94948","2.1344356594181"
"86620","133962","14",,"31349","6"
"86621","30573","30","40511","1451363","6"
"86622","142095","14",,"24458","5.27509935202576"
"86623","37332","7",,"31430","6"
"86624","16549","14",,"4371580","6"
"86625","19983","14",,"3160436","4"
"86626","83039","14",,"156783","6"
"86627","128200","14","160466","37129","6"
"86628","9662","14",,"8141619","1"
"86629","114581","7",,"15815","6"
"86630","150042","14","112800","19083","6"
"86631","20323","12",,"3052614","6"
"86632","79127","12",,"179345","6"
"86633","18359","12",,"3006243","4"
"86634","24721","29","16319","2156592","6"
"86635","83432","14",,"154668","6"
"86636","102000","14",,"84220","4.28672917840223"
"86637","99560","14",,"90860","6"
"86638","3345","27",,"467788","2.5"
"86639","151064","14",,"18477","6"
"86640","168794","13",,"11090","6"
"86641","110670","14",,"64111","6"
"86642","80544","12","7364","19902","2"
"86643","167233","14",,"11550","6"
"86644","39728","14",,"582949","6"
"86645","105625","14",,"75278","6"
"86646","88896","13","33743","128630","6"
"86647","46998","13","57515","619846","6"
"86648","120610","14",,"46908","6"
"86649","100428","14",,"88385","3.5"
"86650","52578","12",,"488524","6"
"86651","84114","14",,"151054","6"
"86652","99291","14",,"91630","6"
"86653","44804","12",,"675044","6"
"86654","87943","15","120695","132727","6"
"86655","150632","14",,"18726","6"
"86656","172317","14",,"10116","6"
"86657","38763","14",,"860606","6"
"86658","21935","13","6124","2689866","3"
"86659","63387","12",,"299425","5.88164408195612"
"86660","1560","7","817","456908","2"
"86661","116691","13","115823","53006","6"
"86662","81767","13","29113","163728","4"
"86663","103940","14",,"79120","6"
"86664","64023","14","95347","309133","1"
"86665","4081","27",,"8965446","2"
"86666","22346","12",,"614092","6"
"86667","100647","14","73957","87807","6"
"86668","29678","30","52662","1548133","4"
"86669","32364","12",,"50318","3"
"86670","126852","14",,"38680","6"
"86671","112566","14","38377","60384","6"
"86672","102019","14",,"84182","6"
"86673","36676","14",,"916107","6"
"86674","157173","14",,"15334","6"
"86675","114299","14",,"57153","6"
"86676","146924","14",,"21054","6"
"86677","90593","14",,"121560","6"
"86678","102661","13","120112","82419","6"
"86679","155450","14",,"16151","6"
"86680","72134","13","41923","229643","6"
"86681","147770","14",,"20501","6"
"86682","76556","12",,"195685","4.54882585410169"
"86683","48888","12",,"571063","2"
"86684","88599","14","59704","117003","6"
"86685","21519","7",,"57136","6"
"86686","47661","14",,"602269","6"
"86687","44349","7",,"51380","6"
"86688","168969","14",,"11037","6"
"86689","32315","14",,"1304831","6"
"86690","33907","7",,"998450","6"
"86691","73060","14",,"222304","6"
"86692","72132","12",,"204335","3.57284306476571"
"86693","82119","14",,"161740","6"
"86694","36234","7",,"890091","6"
"86695","52317","12",,"33374","6"
"86696","151501","14",,"18207","6"
"86697","168931","12",,"11050","6"
"86698","71224","14",,"45586","4"
"86699","85937","13","45673","141926","6"
"86700","16189","12",,"684056","6"
"86701","28891","14",,"1422749","6"
"86702","117308","14",,"39397","6"
"86703","110166","14",,"65136","6"
"86704","121689","14",,"45444","6"
"86705","72915","12",,"29509","6"
"86706","151402","14",,"18266","6"
"86707","100202","14",,"88997","6"
"86708","22103","7",,"146410","6"
"86709","4316","14",,"32397822","3.256111483201"
"86710","90008","13","64484","123963","2.3964152517283"
"86711","73289","14",,"204564","3"
"86712","125514","14",,"40318","6"
"86713","112542","14",,"60433","6"
"86714","107416","12",,"31607","2"
"86715","166440","12",,"11808","6"
"86716","72521","14",,"195079","6"
"86717","12327","12",,"7104325","5.4176058046945"
"86718","101728","14",,"33136","6"
"86719","29113","12",,"1531153","4"
"86720","89298","14",,"126832","6"
"86721","134141","14",,"31194","6"
"86722","41186","29","16146","785282","6"
"86723","76086","14",,"199049","6"
"86724","78489","14",,"57689","6"
"86725","160401","14",,"13973","5.3469635415703"
"86726","135476","14",,"29972","6"
"86727","144032","14",,"23057","1.66666666666667"
"86728","58635","14",,"380799","6"
"86729","64032","7",,"23589","2"
"86730","102643","14",,"82474","6"
"86731","105087","14",,"76355","3.5"
"86732","97061","14",,"98674","6"
"86733","108973","14",,"67603","6"
"86734","93090","14",,"112151","6"
"86735","128177","14",,"37150","6"
"86736","17658","7","1472","288218","1"
"86737","113680","7",,"58344","6"
"86738","47489","14",,"38724","3.5"
"86739","167095","14",,"11592","6"
"86740","24370","12",,"73429","3"
"86741","40103","27","15287","163284","5.89817450666716"
"86742","27340","7",,"160415","6"
"86743","132700","14",,"32483","6"
"86744","170930","14",,"10484","6"
"86745","80151","14","62499","173183","6"
"86746","70273","14",,"201250","6"
"86747","79000","14",,"179991","3.39923231344348"
"86748","31091","13","3345","1406082","2.5"
"86749","72629","12",,"174468","1"
"86750","128900","14",,"36336","2"
"86751","86606","15","121930","138586","4.58140125198926"
"86752","92143","12",,"70819","6"
"86753","36998","12",,"42549","1"
"86754","44860","14",,"638283","6"
"86755","125172","14",,"40756","6"
"86756","149586","14",,"19344","6"
"86757","170098","14",,"10708","6"
"86758","10501","12",,"5157244","4"
"86759","113131","14","126147","59373","6"
"86760","134329","14",,"31004","6"
"86761","91887","14",,"116573","6"
"86762","122635","14",,"44032","6"
"86763","19332","12",,"3160821","6"
"86764","92648","12",,"113806","6"
"86765","57927","12",,"391569","6"
"86766","68737","13","8864","259811","5.01823045810708"
"86767","125115","14",,"40849","6"
"86768","126918","14",,"38565","6"
"86769","46610","12",,"631779","6"
"86770","97536","14",,"97103","6"
"86771","133507","14",,"31740","6"
"86772","32099","14",,"1340840","6"
"86773","13289","7",,"278262","6"
"86774","172057","14",,"10178","6"
"86775","52676","12",,"486482","1"
"86776","120400","14",,"47203","6"
"86777","137769","14",,"12509","6"
"86778","98475","14",,"94202","6"
"86779","5651","6",,"10705196","4.80305610957307"
"86780","98950","12",,"92741","1.33333333333333"
"86781","137525","12",,"28130","6"
"86782","154915","14",,"16427","3"
"86783","68813","13","64784","259021","6"
"86784","43005","7",,"612102","6"
"86785","21112","7",,"2342576","6"
"86786","12258","12",,"95911","4"
"86787","33243","13","22716","676269","6"
"86788","157918","14",,"14979","6"
"86789","66743","7","8498","11122","4.54799534192433"
"86790","111931","14",,"61592","2"
"86791","162657","12",,"13106","6"
"86792","41259","7",,"556246","6"
"86793","89459","12",,"126118","1"
"86794","142630","14",,"24043","6"
"86795","48975","29","34023","450046","5.9103825827067"
"86796","172677","13","129258","10026","6"
"86797","61524","14",,"339825","6"
"86798","58711","12",,"379720","6"
"86799","149117","14",,"19649","6"
"86800","81849","7",,"31448","6"
"86801","19834","12",,"3173235","3"
"86802","127000","14",,"38465","6"
"86803","19796","27",,"11984","5.28880484368014"
"86804","78021","14",,"186304","6"
"86805","42124","12",,"783108","2.5"
"86806","73882","14",,"204694","6"
"86807","96864","14",,"99206","6"
"86808","106283","12",,"73660","6"
"86809","119374","14",,"48657","6"
"86810","34446","12",,"14329","5.9103825827067"
"86811","124865","14",,"41149","6"
"86812","60208","14",,"357861","6"
"86813","71548","14",,"202957","6"
"86814","60972","14",,"347474","6"
"86815","61757","14",,"336628","6"
"86816","89862","12",,"60133","6"
"86817","10756","12",,"8621348","5.12298295638875"
"86818","137419","14",,"28219","6"
"86819","10866","27",,"34741","4"
"86820","71581","7",,"180261","6"
"86821","166788","14",,"11694","6"
"86822","24582","7",,"85145","6"
"86823","104142","14",,"78586","6"
"86824","121441","14",,"45798","3"
"86825","67999","7",,"45186","6"
"86826","58712","12",,"338586","6"
"86827","49463","14",,"556299","6"
"86828","2785","27","4448","11287130","3"
"86829","75402","14",,"203933","6"
"86830","32065","14","58319","1342959","6"
"86831","156701","14",,"15547","6"
"86832","52240","12",,"158527","6"
"86833","159751","14",,"14233","6"
"86834","55201","20",,"437257","6"
"86835","10260","12",,"9282091","5.01370980900539"
"86836","160111","14",,"14088","6"
"86837","54120","14",,"55705","6"
"86838","151802","14",,"18053","6"
"86839","157571","14",,"15148","6"
"86840","166171","13","47505","11890","5.31320654963051"
"86841","38638","12",,"698078","6"
"86842","29256","12",,"325602","5.60058798432971"
"86843","171904","14",,"10219","6"
"86844","29859","12",,"1482324","6"
"86845","154837","14",,"16462","4"
"86846","109176","14",,"67161","6"
"86847","72642","12",,"27035","6"
"86848","75779","14",,"201090","6"
"86849","46137","12",,"645491","6"
"86850","140463","14",,"25700","6"
"86851","91412","14",,"59149","6"
"86852","9936","7",,"1053286","2"
"86853","12051","14",,"7273516","5.38217493554572"
"86854","104893","14",,"76833","6"
"86855","49496","13","61838","555470","6"
"86856","105299","14","15292","75938","5.89847698624321"
"86857","69245","14",,"38238","6"
"86858","162281","14","171052","13244","6"
"86859","70070","14",,"247556","6"
"86860","15628","27",,"232296","6"
"86861","157888","14",,"14993","6"
"86862","40725","12",,"837308","6"
"86863","162911","14",,"13017","6"
"86864","26824","14",,"1698404","6"
"86865","1934","7",,"50917359","3"
"86866","69079","12",,"256697","6"
"86867","62497","12",,"50040","6"
"86868","129283","14",,"35932","6"
"86869","90532","13","5864","106828","1.66666666666667"
"86870","117735","14","31650","51328","6"
"86871","50077","12",,"451925","6"
"86872","167833","14",,"11371","6"
"86873","18575","12",,"3478517","6"
"86874","98424","14",,"94319","6"
"86875","156854","14",,"15476","6"
"86876","23527","7",,"1898243","6"
"86877","2862","7",,"1555756","3"
"86878","27034","13","1230","1836081","3"
"86879","38697","7",,"830929","6"
"86880","90553","14",,"121749","6"
"86881","93076","12",,"77016","6"
"86882","53564","14","32471","468217","6"
"86883","151223","14",,"18367","6"
"86884","36502","30","3934","1017979","2"
"86885","81725","14",,"163972","6"
"86886","99726","13","58480","90315","6"
"86887","126382","14",,"39268","6"
"86888","80747","14",,"153069","6"
"86889","20475","7",,"2731590","6"
"86890","92458","14",,"114429","6"
"86891","113441","12",,"58850","6"
"86892","93943","13",,"109184","6"
"86893","147078","14",,"20955","6"
"86894","130572","14",,"34570","6"
"86895","77916","14",,"187044","6"
"86896","86660","12",,"138342","6"
"86897","163275","14",,"12883","6"
"86898","117890","13",,"51049","6"
"86899","41758","14",,"98233","1"
"86900","47616","12",,"60437","6"
"86901","13205","7","2580","776526","1"
"86902","82863","14",,"157762","6"
"86903","148435","14",,"20074","6"
"86904","12023","7",,"118391","6"
"86905","105857","14",,"74705","6"
"86906","98745","14","73527","93408","6"
"86907","12962","29","2555","5005887","2.5"
"86908","169940","14",,"10752","6"
"86909","26289","7",,"600353","1.5"
"86910","86522","14",,"138985","6"
"86911","27920","12",,"40694","4.67959037540348"
"86912","137124","14",,"28489","6"
"86913","172513","14",,"10066","4.39385665156263"
"86914","86458","14",,"139309","6"
"86915","34711","14",,"860134","6"
"86916","75763","7",,"25977","6"
"86917","20382","7",,"41373","6"
"86918","12384","7",,"574949","6"
"86919","11012","7",,"86046","6"
"86920","458","7",,"282391706","1.32300967242594"
"86921","70423","14",,"219325","6"
"86922","6229","29","3816","20023289","2"
"86923","8707","13",,"11098988","4"
"86924","144245","14",,"22904","6"
"86925","13298","12",,"3446790","4"
"86926","24980","14","5418","1738229","3.62493708607428"
"86927","168582","14",,"11153","6"
"86928","17804","12",,"3528528","6"
"86929","82469","7",,"148259","6"
"86930","35039","13","22210","1116552","3"
"86931","30092","14",,"1478187","6"
"86932","5783","27",,"4213558","3"
"86933","33660","12",,"135729","6"
"86934","106072","14",,"74167","6"
"86935","146040","14",,"21608","6"
"86936","166689","14",,"11721","6"
"86937","5825","14","1756","21708206","1.96017694581305"
"86938","10032","12",,"4832351","5.93543535460602"
"86939","6015","13","1936","20930926","2"
"86940","115798","14",,"54474","6"
"86941","132615","14",,"32560","6"
"86942","30772","12",,"1395741","6"
"86943","117617","14",,"51494","6"
"86944","40494","14",,"813664","6"
"86945","155279","14",,"16243","6"
"86946","57223","14",,"378259","6"
"86947","46586","12",,"632525","6"
"86948","470","12",,"298901669","1"
"86949","79658","14",,"176078","6"
"86950","21496","14",,"2604545","6"
"86951","22770","14",,"2520048","6"
"86952","5687","30","120","22686048","1"
"86953","1695","7",,"3093640","1"
"86954","1912","7",,"64604889","2.28324551700746"
"86955","103146","14",,"81276","6"
"86956","157934","14",,"14973","2"
"86957","3059","12",,"49724636","2.69117414600337"
"86958","1523","7",,"97458280","2"
"86959","30176","27",,"10771","6"
"86960","42101","14","16831","754483","6"
"86961","123973","14",,"42264","6"
"86962","112986","14",,"59640","6"
"86963","7890","14",,"13570400","4.42775638522922"
"86964","36652","14",,"1034592","6"
"86965","22382","7",,"909108","6"
"86966","114415","12",,"56945","6"
"86967","29413","12",,"184252","3"
"86968","61292","14",,"343286","6"
"86969","15519","12",,"4871281","5.92610715511928"
"86970","21156","14",,"2855224","6"
"86971","25721","14",,"1953263","6"
"86972","20605","1",,"209539","4"
"86973","112944","13","50601","49489","6"
"86974","91200","14",,"119121","6"
"86975","60452","14",,"354351","5.71689951229573"
"86976","73660","12",,"79765","2.5"
"86977","66888","7",,"254379","6"
"86978","168764","12",,"11097","6"
"86979","225","12",,"501871954","1"
"86980","37098","12",,"176261","4"
"86981","88209","14",,"131483","1"
"86982","50970","12",,"489931","6"
"86983","12178","12",,"3196385","6"
"86984","108188","14",,"69333","6"
"86985","50407","15","34540","534480","3.91830336568126"
"86986","15770","14",,"4739500","5.95771965608336"
"86987","89177","14",,"127466","6"
"86988","45217","14",,"673780","6"
"86989","14942","27",,"11352","6"
"86990","17002","12",,"159778","1"
"86991","48231","12",,"333945","3.5"
"86992","12539","7",,"6578196","3"
"86993","123019","13",,"43570","6"
"86994","896","7",,"33678729","3"
"86995","42697","13","51335","760584","6"
"86996","3444","12",,"297877","4"
"86997","93164","12",,"111913","6"
"86998","126545","14",,"39058","6"
"86999","11429","7",,"7969218","3"
"87000","160956","13",,"13756","6"
"87001","61050","12",,"311426","6"
"87002","876","7","1282","1260583","2"
"87003","81680","14",,"164206","6"
"87004","103236","14",,"81012","6"
"87005","58451","14",,"383427","6"
"87006","73343","12",,"220156","6"
"87007","3966","30","2796","35409072","2.5"
"87008","43779","27",,"533859","4.54882585410169"
"87009","4346","12",,"30530331","3.32977924227692"
"87010","95545","14",,"103508","6"
"87011","39356","12",,"883136","6"
"87012","69066","14",,"177276","6"
"87013","2327","13","1695","68272742","1"
"87014","71829","13","9082","232157","4"
"87015","27128","7",,"172937","6"
"87016","41182","14",,"756008","6"
"87017","33411","29","39618","384331","6"
"87018","103944","14",,"79114","6"
"87019","46014","12",,"649898","6"
"87020","104537","14",,"77728","6"
"87021","5057","12",,"26315162","4"
"87022","41558","14",,"804405","6"
"87023","63999","14",,"309411","6"
"87024","15483","20",,"4827172","3.5"
"87025","43426","7","28329","667619","6"
"87026","56804","12",,"19110","5.07752102433542"
"87027","49802","14",,"548673","6"
"87028","5371","7",,"22257940","3.7326255199495"
"87029","61035","13","15363","346706","5.90775075404438"
"87030","31885","14",,"1357113","6"
"87031","57120","29","20523","339408","3"
"87032","39034","7",,"408508","6"
"87033","76279","7",,"20986","6"
"87034","68422","14",,"262767","6"
"87035","6971","14",,"16929372","4.08703303487708"
"87036","12300","30","25205","4559402","4"
"87037","52051","14",,"499731","6"
"87038","137168","14",,"28450","6"
"87039","61717","14",,"337215","6"
"87040","43851","12",,"31056","4"
"87041","116227","14",,"53764","6"
"87042","22931","14",,"2212021","6"
"87043","109683","12",,"24474","1.99659023078864"
"87044","24428","12",,"65400","2"
"87045","51731","7",,"67007","6"
"87046","4993","12",,"26752968","3"
"87047","35075","30","15780","1094073","2"
"87048","60454","12",,"334388","6"
"87049","13566","14",,"2930762","6"
"87050","7299","13","9279","15794294","3"
"87051","71549","14","34222","234373","3.09499313842979"
"87052","14334","6",,"65354","3"
"87053","149759","14",,"19241","6"
"87054","5411","12",,"20850405","3"
"87055","133781","14",,"31511","6"
"87056","52631","14","62248","487628","6"
"87057","5661","27",,"124481","4"
"87058","1006","12",,"155947087","4"
"87059","168443","14",,"11193","6"
"87060","88024","14",,"132307","6"
"87061","17562","14",,"3936515","3.09499313842979"
"87062","2932","27",,"52499254","2"
"87063","68","20",,"94433669","1"
"87064","13444","12",,"5663947","5.73869815997082"
"87065","20607","12",,"485092","3.91595849944586"
"87066","37455","14",,"852445","6"
"87067","63950","14",,"309841","6"
"87068","13575","13","16520","6075729","4"
"87069","3740","12",,"35114919","2.01211944873098"
"87070","61414","14",,"312481","2"
"87071","63367","12",,"316670","6"
"87072","72400","13","24805","216794","6"
"87073","26334","12",,"1924843","6"
"87074","12696","12",,"6598774","1.5"
"87075","153061","14",,"17379","6"
"87076","38920","7","15182","44419","5.88592908061657"
"87077","4489","14",,"30808769","1"
"87078","43512","12",,"163071","6"
"87079","127875","14",,"37457","6"
"87080","56868","14",,"408452","6"
"87081","2929","7",,"546731","6"
"87082","58168","13","15499","387929","5.92395290349471"
"87083","24947","12",,"2090647","6"
"87084","101565","14",,"85332","6"
"87085","59933","14",,"361248","6"
"87086","19699","12",,"1272867","2"
"87087","15092","12",,"301348","6"
"87088","37475","7",,"854067","6"
"87089","15629","14",,"4795240","5.94433611392076"
"87090","8880","12",,"9504806","4"
"87091","35576","14",,"1016843","6"
"87092","68840","13","41075","258815","6"
"87093","146926","14",,"21053","6"
"87094","9372","7",,"10806769","4"
"87095","63463","14",,"315547","6"
"87096","73380","13","23913","154149","6"
"87097","44095","12",,"691802","6"
"87098","29169","14",,"1583185","6"
"87099","43039","12",,"105699","6"
"87100","24029","12",,"2277152","6"
"87101","84079","12",,"151203","6"
"87102","19871","12",,"793017","1"
"87103","27445","29","25079","1342812","4"
"87104","50162","6",,"41018","6"
"87105","74145","12",,"159969","6"
"87106","103535","14",,"80213","6"
"87107","78876","13","2898","180723","2.57994292216776"
"87108","135135","14",,"30284","6"
"87109","100304","14",,"88716","6"
"87110","649","27","219","86587421","2.33333333333333"
"87111","35428","13","21458","1106047","6"
"87112","58286","12",,"127825","2"
"87113","33868","14",,"1207463","6"
"87114","49957","14","34939","545648","6"
